t,x1,y1,z1,x2,y2,z2,x3,y3,z3
217,26586742.239355814,839724.4179219541,0.0,-839724.4179219541,26586742.239355814,0.0,0.0,-839724.4179219541,26586742.239355814
218,26586619.77673526,843592.8208029976,0.0,-843592.8208029976,26586619.77673526,0.0,0.0,-843592.8208029976,26586619.77673526
219,26586496.751257453,847461.2058245935,0.0,-847461.2058245935,26586496.751257453,0.0,0.0,-847461.2058245935,26586496.751257453
220,26586373.162924994,851329.5729048456,0.0,-851329.5729048456,26586373.162924994,0.0,0.0,-851329.5729048456,26586373.162924994
221,26586249.011740502,855197.9219618577,0.0,-855197.9219618577,26586249.011740502,0.0,0.0,-855197.9219618577,26586249.011740502
222,26586124.297706604,859066.2529137343,0.0,-859066.2529137343,26586124.297706604,0.0,0.0,-859066.2529137343,26586124.297706604
223,26585999.02082594,862934.5656785801,0.0,-862934.5656785801,26585999.02082594,0.0,0.0,-862934.5656785801,26585999.02082594
224,26585873.181101162,866802.8601745002,0.0,-866802.8601745002,26585873.181101162,0.0,0.0,-866802.8601745002,26585873.181101162
225,26585746.778534934,870671.1363196,0.0,-870671.1363196,26585746.778534934,0.0,0.0,-870671.1363196,26585746.778534934
226,26585619.81312993,874539.3940319857,0.0,-874539.3940319857,26585619.81312993,0.0,0.0,-874539.3940319857,26585619.81312993
227,26585492.284888845,878407.6332297632,0.0,-878407.6332297632,26585492.284888845,0.0,0.0,-878407.6332297632,26585492.284888845
228,26585364.19381437,882275.8538310395,0.0,-882275.8538310395,26585364.19381437,0.0,0.0,-882275.8538310395,26585364.19381437
229,26585235.539909225,886144.0557539215,0.0,-886144.0557539215,26585235.539909225,0.0,0.0,-886144.0557539215,26585235.539909225
230,26585106.323176127,890012.2389165168,0.0,-890012.2389165168,26585106.323176127,0.0,0.0,-890012.2389165168,26585106.323176127
231,26584976.543617815,893880.4032369332,0.0,-893880.4032369332,26584976.543617815,0.0,0.0,-893880.4032369332,26584976.543617815
232,26584846.201237038,897748.5486332789,0.0,-897748.5486332789,26584846.201237038,0.0,0.0,-897748.5486332789,26584846.201237038
233,26584715.296036553,901616.6750236626,0.0,-901616.6750236626,26584715.296036553,0.0,0.0,-901616.6750236626,26584715.296036553
234,26584583.82801913,905484.7823261935,0.0,-905484.7823261935,26584583.82801913,0.0,0.0,-905484.7823261935,26584583.82801913
235,26584451.797187556,909352.8704589809,0.0,-909352.8704589809,26584451.797187556,0.0,0.0,-909352.8704589809,26584451.797187556
236,26584319.20354462,913220.9393401348,0.0,-913220.9393401348,26584319.20354462,0.0,0.0,-913220.9393401348,26584319.20354462
237,26584186.047093134,917088.9888877654,0.0,-917088.9888877654,26584186.047093134,0.0,0.0,-917088.9888877654,26584186.047093134
238,26584052.327835917,920957.0190199835,0.0,-920957.0190199835,26584052.327835917,0.0,0.0,-920957.0190199835,26584052.327835917
239,26583918.0457758,924825.0296549001,0.0,-924825.0296549001,26583918.0457758,0.0,0.0,-924825.0296549001,26583918.0457758
240,26583783.200915627,928693.0207106268,0.0,-928693.0207106268,26583783.200915627,0.0,0.0,-928693.0207106268,26583783.200915627
241,26583647.79325825,932560.9921052756,0.0,-932560.9921052756,26583647.79325825,0.0,0.0,-932560.9921052756,26583647.79325825
242,26583511.822806533,936428.9437569587,0.0,-936428.9437569587,26583511.822806533,0.0,0.0,-936428.9437569587,26583511.822806533
243,26583375.28956336,940296.875583789,0.0,-940296.875583789,26583375.28956336,0.0,0.0,-940296.875583789,26583375.28956336
244,26583238.19353162,944164.7875038795,0.0,-944164.7875038795,26583238.19353162,0.0,0.0,-944164.7875038795,26583238.19353162
245,26583100.534714215,948032.679435344,0.0,-948032.679435344,26583100.534714215,0.0,0.0,-948032.679435344,26583100.534714215
246,26582962.31311406,951900.5512962964,0.0,-951900.5512962964,26582962.31311406,0.0,0.0,-951900.5512962964,26582962.31311406
247,26582823.528734077,955768.4030048513,0.0,-955768.4030048513,26582823.528734077,0.0,0.0,-955768.4030048513,26582823.528734077
248,26582684.18157721,959636.2344791235,0.0,-959636.2344791235,26582684.18157721,0.0,0.0,-959636.2344791235,26582684.18157721
249,26582544.271646407,963504.0456372283,0.0,-963504.0456372283,26582544.271646407,0.0,0.0,-963504.0456372283,26582544.271646407
250,26582403.79894463,967371.8363972815,0.0,-967371.8363972815,26582403.79894463,0.0,0.0,-967371.8363972815,26582403.79894463
251,26582262.76347485,971239.6066773992,0.0,-971239.6066773992,26582262.76347485,0.0,0.0,-971239.6066773992,26582262.76347485
252,26582121.16524006,975107.3563956982,0.0,-975107.3563956982,26582121.16524006,0.0,0.0,-975107.3563956982,26582121.16524006
253,26581979.00424325,978975.0854702953,0.0,-978975.0854702953,26581979.00424325,0.0,0.0,-978975.0854702953,26581979.00424325
254,26581836.280487433,982842.793819308,0.0,-982842.793819308,26581836.280487433,0.0,0.0,-982842.793819308,26581836.280487433
255,26581692.993975632,986710.4813608545,0.0,-986710.4813608545,26581692.993975632,0.0,0.0,-986710.4813608545,26581692.993975632
256,26581549.144710876,990578.1480130528,0.0,-990578.1480130528,26581549.144710876,0.0,0.0,-990578.1480130528,26581549.144710876
257,26581404.732696217,994445.7936940219,0.0,-994445.7936940219,26581404.732696217,0.0,0.0,-994445.7936940219,26581404.732696217
258,26581259.757934704,998313.418321881,0.0,-998313.418321881,26581259.757934704,0.0,0.0,-998313.418321881,26581259.757934704
259,26581114.220429413,1002181.0218147498,0.0,-1002181.0218147498,26581114.220429413,0.0,0.0,-1002181.0218147498,26581114.220429413
260,26580968.120183423,1006048.6040907485,0.0,-1006048.6040907485,26580968.120183423,0.0,0.0,-1006048.6040907485,26580968.120183423
261,26580821.457199827,1009916.1650679976,0.0,-1009916.1650679976,26580821.457199827,0.0,0.0,-1009916.1650679976,26580821.457199827
262,26580674.23148173,1013783.7046646182,0.0,-1013783.7046646182,26580674.23148173,0.0,0.0,-1013783.7046646182,26580674.23148173
263,26580526.44303225,1017651.2227987319,0.0,-1017651.2227987319,26580526.44303225,0.0,0.0,-1017651.2227987319,26580526.44303225
264,26580378.091854513,1021518.7193884604,0.0,-1021518.7193884604,26580378.091854513,0.0,0.0,-1021518.7193884604,26580378.091854513
265,26580229.17795166,1025386.1943519262,0.0,-1025386.1943519262,26580229.17795166,0.0,0.0,-1025386.1943519262,26580229.17795166
266,26580079.701326847,1029253.6476072522,0.0,-1029253.6476072522,26580079.701326847,0.0,0.0,-1029253.6476072522,26580079.701326847
267,26579929.661983237,1033121.0790725618,0.0,-1033121.0790725618,26579929.661983237,0.0,0.0,-1033121.0790725618,26579929.661983237
268,26579779.059924006,1036988.4886659787,0.0,-1036988.4886659787,26579779.059924006,0.0,0.0,-1036988.4886659787,26579779.059924006
269,26579627.89515234,1040855.876305627,0.0,-1040855.876305627,26579627.89515234,0.0,0.0,-1040855.876305627,26579627.89515234
270,26579476.167671446,1044723.2419096316,0.0,-1044723.2419096316,26579476.167671446,0.0,0.0,-1044723.2419096316,26579476.167671446
271,26579323.877484526,1048590.5853961178,0.0,-1048590.5853961178,26579323.877484526,0.0,0.0,-1048590.5853961178,26579323.877484526
272,26579171.024594814,1052457.906683211,0.0,-1052457.906683211,26579171.024594814,0.0,0.0,-1052457.906683211,26579171.024594814
273,26579017.60900554,1056325.2056890372,0.0,-1056325.2056890372,26579017.60900554,0.0,0.0,-1056325.2056890372,26579017.60900554
274,26578863.630719952,1060192.4823317232,0.0,-1060192.4823317232,26578863.630719952,0.0,0.0,-1060192.4823317232,26578863.630719952
275,26578709.089741312,1064059.7365293961,0.0,-1064059.7365293961,26578709.089741312,0.0,0.0,-1064059.7365293961,26578709.089741312
276,26578553.98607289,1067926.9682001835,0.0,-1067926.9682001835,26578553.98607289,0.0,0.0,-1067926.9682001835,26578553.98607289
277,26578398.319717973,1071794.177262213,0.0,-1071794.177262213,26578398.319717973,0.0,0.0,-1071794.177262213,26578398.319717973
278,26578242.090679854,1075661.3636336136,0.0,-1075661.3636336136,26578242.090679854,0.0,0.0,-1075661.3636336136,26578242.090679854
279,26578085.29896184,1079528.527232514,0.0,-1079528.527232514,26578085.29896184,0.0,0.0,-1079528.527232514,26578085.29896184
280,26577927.944567252,1083395.6679770437,0.0,-1083395.6679770437,26577927.944567252,0.0,0.0,-1083395.6679770437,26577927.944567252
281,26577770.027499422,1087262.7857853326,0.0,-1087262.7857853326,26577770.027499422,0.0,0.0,-1087262.7857853326,26577770.027499422
282,26577611.54776169,1091129.8805755111,0.0,-1091129.8805755111,26577611.54776169,0.0,0.0,-1091129.8805755111,26577611.54776169
283,26577452.505357414,1094996.9522657103,0.0,-1094996.9522657103,26577452.505357414,0.0,0.0,-1094996.9522657103,26577452.505357414
284,26577292.90028996,1098864.0007740615,0.0,-1098864.0007740615,26577292.90028996,0.0,0.0,-1098864.0007740615,26577292.90028996
285,26577132.732562706,1102731.0260186966,0.0,-1102731.0260186966,26577132.732562706,0.0,0.0,-1102731.0260186966,26577132.732562706
286,26576972.002179045,1106598.0279177479,0.0,-1106598.0279177479,26576972.002179045,0.0,0.0,-1106598.0279177479,26576972.002179045
287,26576810.70914238,1110465.006389348,0.0,-1110465.006389348,26576810.70914238,0.0,0.0,-1110465.006389348,26576810.70914238
288,26576648.85345612,1114331.961351631,0.0,-1114331.961351631,26576648.85345612,0.0,0.0,-1114331.961351631,26576648.85345612
289,26576486.4351237,1118198.89272273,0.0,-1118198.89272273,26576486.4351237,0.0,0.0,-1118198.89272273,26576486.4351237
290,26576323.454148553,1122065.80042078,0.0,-1122065.80042078,26576323.454148553,0.0,0.0,-1122065.80042078,26576323.454148553
291,26576159.910534132,1125932.6843639154,0.0,-1125932.6843639154,26576159.910534132,0.0,0.0,-1125932.6843639154,26576159.910534132
292,26575995.8042839,1129799.5444702718,0.0,-1129799.5444702718,26575995.8042839,0.0,0.0,-1129799.5444702718,26575995.8042839
293,26575831.135401323,1133666.380657985,0.0,-1133666.380657985,26575831.135401323,0.0,0.0,-1133666.380657985,26575831.135401323
294,26575665.9038899,1137533.1928451916,0.0,-1137533.1928451916,26575665.9038899,0.0,0.0,-1137533.1928451916,26575665.9038899
295,26575500.109753117,1141399.9809500282,0.0,-1141399.9809500282,26575500.109753117,0.0,0.0,-1141399.9809500282,26575500.109753117
296,26575333.752994493,1145266.7448906323,0.0,-1145266.7448906323,26575333.752994493,0.0,0.0,-1145266.7448906323,26575333.752994493
297,26575166.833617546,1149133.484585142,0.0,-1149133.484585142,26575166.833617546,0.0,0.0,-1149133.484585142,26575166.833617546
298,26574999.351625808,1153000.1999516955,0.0,-1153000.1999516955,26574999.351625808,0.0,0.0,-1153000.1999516955,26574999.351625808
299,26574831.30702283,1156866.890908432,0.0,-1156866.890908432,26574831.30702283,0.0,0.0,-1156866.890908432,26574831.30702283
300,26574662.699812163,1160733.5573734907,0.0,-1160733.5573734907,26574662.699812163,0.0,0.0,-1160733.5573734907,26574662.699812163
301,26574493.529997382,1164600.1992650116,0.0,-1164600.1992650116,26574493.529997382,0.0,0.0,-1164600.1992650116,26574493.529997382
302,26574323.797582068,1168466.8165011352,0.0,-1168466.8165011352,26574323.797582068,0.0,0.0,-1168466.8165011352,26574323.797582068
303,26574153.50256981,1172333.4090000028,0.0,-1172333.4090000028,26574153.50256981,0.0,0.0,-1172333.4090000028,26574153.50256981
304,26573982.64496422,1176199.9766797556,0.0,-1176199.9766797556,26573982.64496422,0.0,0.0,-1176199.9766797556,26573982.64496422
305,26573811.224768907,1180066.5194585358,0.0,-1180066.5194585358,26573811.224768907,0.0,0.0,-1180066.5194585358,26573811.224768907
306,26573639.241987504,1183933.037254486,0.0,-1183933.037254486,26573639.241987504,0.0,0.0,-1183933.037254486,26573639.241987504
307,26573466.696623653,1187799.5299857492,0.0,-1187799.5299857492,26573466.696623653,0.0,0.0,-1187799.5299857492,26573466.696623653
308,26573293.58868101,1191665.9975704693,0.0,-1191665.9975704693,26573293.58868101,0.0,0.0,-1191665.9975704693,26573293.58868101
309,26573119.918163233,1195532.4399267903,0.0,-1195532.4399267903,26573119.918163233,0.0,0.0,-1195532.4399267903,26573119.918163233
310,26572945.685074,1199398.856972857,0.0,-1199398.856972857,26572945.685074,0.0,0.0,-1199398.856972857,26572945.685074
311,26572770.889417004,1203265.2486268145,0.0,-1203265.2486268145,26572770.889417004,0.0,0.0,-1203265.2486268145,26572770.889417004
312,26572595.531195942,1207131.6148068088,0.0,-1207131.6148068088,26572595.531195942,0.0,0.0,-1207131.6148068088,26572595.531195942
313,26572419.610414527,1210997.9554309861,0.0,-1210997.9554309861,26572419.610414527,0.0,0.0,-1210997.9554309861,26572419.610414527
314,26572243.127076484,1214864.2704174935,0.0,-1214864.2704174935,26572243.127076484,0.0,0.0,-1214864.2704174935,26572243.127076484
315,26572066.08118555,1218730.5596844782,0.0,-1218730.5596844782,26572066.08118555,0.0,0.0,-1218730.5596844782,26572066.08118555
316,26571888.47274547,1222596.8231500883,0.0,-1222596.8231500883,26571888.47274547,0.0,0.0,-1222596.8231500883,26571888.47274547
317,26571710.30176001,1226463.0607324722,0.0,-1226463.0607324722,26571710.30176001,0.0,0.0,-1226463.0607324722,26571710.30176001
318,26571531.56823294,1230329.272349779,0.0,-1230329.272349779,26571531.56823294,0.0,0.0,-1230329.272349779,26571531.56823294
319,26571352.27216804,1234195.4579201583,0.0,-1234195.4579201583,26571352.27216804,0.0,0.0,-1234195.4579201583,26571352.27216804
320,26571172.413569108,1238061.6173617602,0.0,-1238061.6173617602,26571172.413569108,0.0,0.0,-1238061.6173617602,26571172.413569108
321,26570991.99243995,1241927.7505927356,0.0,-1241927.7505927356,26570991.99243995,0.0,0.0,-1241927.7505927356,26570991.99243995
322,26570811.00878439,1245793.8575312356,0.0,-1245793.8575312356,26570811.00878439,0.0,0.0,-1245793.8575312356,26570811.00878439
323,26570629.46260626,1249659.938095412,0.0,-1249659.938095412,26570629.46260626,0.0,0.0,-1249659.938095412,26570629.46260626
324,26570447.353909396,1253525.9922034172,0.0,-1253525.9922034172,26570447.353909396,0.0,0.0,-1253525.9922034172,26570447.353909396
325,26570264.682697657,1257392.0197734043,0.0,-1257392.0197734043,26570264.682697657,0.0,0.0,-1257392.0197734043,26570264.682697657
326,26570081.448974915,1261258.0207235268,0.0,-1261258.0207235268,26570081.448974915,0.0,0.0,-1261258.0207235268,26570081.448974915
327,26569897.652745042,1265123.9949719387,0.0,-1265123.9949719387,26569897.652745042,0.0,0.0,-1265123.9949719387,26569897.652745042
328,26569713.294011936,1268989.9424367943,0.0,-1268989.9424367943,26569713.294011936,0.0,0.0,-1268989.9424367943,26569713.294011936
329,26569528.372779496,1272855.8630362493,0.0,-1272855.8630362493,26569528.372779496,0.0,0.0,-1272855.8630362493,26569528.372779496
330,26569342.889051635,1276721.756688459,0.0,-1276721.756688459,26569342.889051635,0.0,0.0,-1276721.756688459,26569342.889051635
331,26569156.842832282,1280587.6233115802,0.0,-1280587.6233115802,26569156.842832282,0.0,0.0,-1280587.6233115802,26569156.842832282
332,26568970.234125376,1284453.4628237695,0.0,-1284453.4628237695,26568970.234125376,0.0,0.0,-1284453.4628237695,26568970.234125376
333,26568783.062934868,1288319.2751431847,0.0,-1288319.2751431847,26568783.062934868,0.0,0.0,-1288319.2751431847,26568783.062934868
334,26568595.329264723,1292185.0601879836,0.0,-1292185.0601879836,26568595.329264723,0.0,0.0,-1292185.0601879836,26568595.329264723
335,26568407.03311891,1296050.8178763248,0.0,-1296050.8178763248,26568407.03311891,0.0,0.0,-1296050.8178763248,26568407.03311891
336,26568218.17450142,1299916.5481263676,0.0,-1299916.5481263676,26568218.17450142,0.0,0.0,-1299916.5481263676,26568218.17450142
337,26568028.753416248,1303782.250856272,0.0,-1303782.250856272,26568028.753416248,0.0,0.0,-1303782.250856272,26568028.753416248
338,26567838.769867405,1307647.925984198,0.0,-1307647.925984198,26567838.769867405,0.0,0.0,-1307647.925984198,26567838.769867405
339,26567648.223858915,1311513.573428307,0.0,-1311513.573428307,26567648.223858915,0.0,0.0,-1311513.573428307,26567648.223858915
340,26567457.11539481,1315379.19310676,0.0,-1315379.19310676,26567457.11539481,0.0,0.0,-1315379.19310676,26567457.11539481
341,26567265.444479134,1319244.7849377196,0.0,-1319244.7849377196,26567265.444479134,0.0,0.0,-1319244.7849377196,26567265.444479134
342,26567073.21111595,1323110.3488393484,0.0,-1323110.3488393484,26567073.21111595,0.0,0.0,-1323110.3488393484,26567073.21111595
343,26566880.41530932,1326975.8847298098,0.0,-1326975.8847298098,26566880.41530932,0.0,0.0,-1326975.8847298098,26566880.41530932
344,26566687.057063334,1330841.3925272676,0.0,-1330841.3925272676,26566687.057063334,0.0,0.0,-1330841.3925272676,26566687.057063334
345,26566493.13638208,1334706.8721498863,0.0,-1334706.8721498863,26566493.13638208,0.0,0.0,-1334706.8721498863,26566493.13638208
346,26566298.653269667,1338572.323515831,0.0,-1338572.323515831,26566298.653269667,0.0,0.0,-1338572.323515831,26566298.653269667
347,26566103.60773021,1342437.7465432675,0.0,-1342437.7465432675,26566103.60773021,0.0,0.0,-1342437.7465432675,26566103.60773021
348,26565907.99976784,1346303.1411503619,0.0,-1346303.1411503619,26565907.99976784,0.0,0.0,-1346303.1411503619,26565907.99976784
349,26565711.829386696,1350168.5072552813,0.0,-1350168.5072552813,26565711.829386696,0.0,0.0,-1350168.5072552813,26565711.829386696
350,26565515.096590932,1354033.8447761931,0.0,-1354033.8447761931,26565515.096590932,0.0,0.0,-1354033.8447761931,26565515.096590932
351,26565317.801384714,1357899.1536312655,0.0,-1357899.1536312655,26565317.801384714,0.0,0.0,-1357899.1536312655,26565317.801384714
